title,bedrooms,bathrooms,area,location,url,description,amenities,type,price,country,price_per_sqft,description_word_count,description_char_count,title_word_count,title_char_count,amenities_word_count,amenities_char_count,has_security_amenities,has_parking_amenities,has_pool_amenities,has_gym_amenities,has_kitchen_amenities,has_outdoor_amenities,has_luxury_amenities,has_utilities_amenities,total_amenities
Elegant 4-Bedroom Apartment in Cihan City,4.0,3.0,2873.96,"Cihan city, Erbil",https://homele.com/properties/elegant-4-bedroom-apartment-in-cihan-city-77433,"Apartment For Sale, located in Erbil, Cihan city, with an area of 267m², the price is $175,000 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 3 Bathrooms - Floor number: 18","['Balcony', 'Parking Spaces', 'Swimming Pool', 'CCTV Security', 'Security Staff', 'Gym']",Apartment,175000.0,Iraq,60.89159208896435,37,195,6,41,10,88,2,1,3,1,0,1,0,0,6
Apartment For Sale,1.0,1.0,1022.57,"Rami Towers, Erbil",https://homele.com/properties/apartment-for-sale-77559,"Apartment For Sale, located in Erbil, Rami Towers, with an area of 95m², the price is $70,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Bathroom - Floor number: 27",[],Apartment,70000.0,Iraq,68.45497129780846,36,179,3,18,1,2,0,0,0,0,0,0,0,0,0
Three Floor House,3.0,2.0,2152.78,"Goizha, Sulaymaniyah",https://homele.com/properties/three-floor-house-77561,"House For Sale, located in Sulaymaniyah, Goizha, with an area of 200m², the price is $230,000. - for three families suitable","['Water Well', 'Duct', 'Modern Ceiling']",House,230000.0,Iraq,106.83859939241351,21,124,3,17,5,40,0,0,0,0,0,0,0,1,3
Modern 2-Bedroom Apartment in Erbil,2.0,2.0,1442.36,"Asco International City, Erbil",https://homele.com/properties/modern-2-bedroom-apartment-in-erbil-77560,"Apartment For Sale, located in Erbil, Asco International City, with an area of 134m², the price is $70,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 3","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Internet']",Apartment,70000.0,Iraq,48.53157325494329,37,199,5,35,10,96,2,1,1,0,0,1,0,2,6
Spacious House with 3 Bedrooms,3.0,2.0,1076.39,"Havalan, Erbil",https://homele.com/properties/spacious-house-with-3-bedrooms-77558,"House For Sale, located in Erbil, Havalan, with an area of 100m², the price is $80,000 (Negotiable). Consists of: - 3 Bedrooms - 2 Kitchens - 2 Halls - 2 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces']",House,80000.0,Iraq,74.32250392515724,35,181,5,30,3,29,0,1,1,0,0,1,0,0,2
One Floor House,1.0,1.0,4305.56,"Lawan City, Erbil",https://homele.com/properties/one-floor-house-77003,"House For Sale, located in Erbil, Lawan City, with an area of 400m² (200m green area), the price is $120,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Hall - 1 Bathroom",[],House,120000.0,Iraq,27.870938971933963,38,184,3,15,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment with 3 Bedrooms in cihan city,3.0,2.0,2195.84,"Cihan city, Erbil",https://homele.com/properties/spacious-apartment-with-3-bedrooms-in-cihan-city-77551,"Apartment For Sale, located in Erbil, Cihan city, with an area of 204m², the price is $145,000. Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 2 Bathrooms - Floor number: 13","['Balcony', 'Parking Spaces', 'Swimming Pool', 'CCTV Security', 'Security Staff', 'Gym']",Apartment,145000.0,Iraq,66.03395511512679,36,182,8,48,10,88,2,1,3,1,0,1,0,0,6
Furnished House For Sale,3.0,2.0,1345.49,"Qarabw, Erbil",https://homele.com/properties/furnished-house-for-sale-77553,"Furnished House For Sale, located in Erbil, Qarabw, with an area of 125m², the price is $67,500 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms",[],House,67500.0,Iraq,50.167596934945635,36,186,4,24,1,2,0,0,0,0,0,0,0,0,0
Corner House Opposite Garden,1.0,1.0,1291.67,"Farmanbaran, Erbil",https://homele.com/properties/corner-house-opposite-garden-76947,"House For Sale, located in Erbil, Farmanbaran, with an area of 120m², the price is $80,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Hall - 1 Bathroom - Floor number: 1","['Balcony', 'Parking Spaces']",House,80000.0,Iraq,61.93532403787345,38,184,4,28,3,29,0,1,1,0,0,1,0,0,2
House Opposite Garden,1.0,1.0,1076.39,"Farmanbaran, Erbil",https://homele.com/properties/house-opposite-garden-76949,"House For Sale, located in Erbil, Farmanbaran, with an area of 100m², the price is $78,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Bathroom - Floor number: 2",[],House,78000.0,Iraq,72.4644413270283,35,175,3,21,1,2,0,0,0,0,0,0,0,0,0
Two Floor House,5.0,3.0,2690.97,"32 Park (Sarbasti), Erbil",https://homele.com/properties/two-floor-house-76516,"House For Sale, located in Erbil, 32 Park (Sarbasti), with an area of 250m², the price is $200,000. Consists of: - 5 Bedrooms - 2 Kitchens - 1 Living Room - 3 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'Green Area', 'Air Conditioners Installed', 'Modern Ceiling', 'Kitchen Counter']",House,200000.0,Iraq,74.32264202127858,37,186,3,15,12,110,0,1,1,0,1,1,0,0,6
Cozy House with spacious rooms,3.0,2.0,1291.67,"Shorsh, Erbil",https://homele.com/properties/cozy-house-with-spacious-rooms-77531,"House For Sale, located in Erbil, Shorsh, with an area of 120m², the price is $125,000. Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 2 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces']",House,125000.0,Iraq,96.77394380917725,38,183,5,30,3,29,0,1,1,0,0,1,0,0,2
Furnished Apartment For Sale,2.0,1.0,1722.22,"Aqary, Sulaymaniyah",https://homele.com/properties/furnished-apartment-for-sale-77521,"Furnished Apartment For Sale, located in Sulaymaniyah, Aqary, with an area of 160m², the price is $95,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 1 Bathroom",[],Apartment,95000.0,Iraq,55.161361498530965,36,195,4,28,1,2,0,0,0,0,0,0,0,0,0
Three Floor House,6.0,3.0,1184.03,"Havalan, Erbil",https://homele.com/properties/three-floor-house-77529,"House For Sale, located in Erbil, Havalan, with an area of 110m², the price is $83,000 (Negotiable). Consists of: - 6 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 3 Bathrooms",[],House,83000.0,Iraq,70.09957517968294,35,177,3,17,1,2,0,0,0,0,0,0,0,0,0
Cozy 1-bedroom apartment in Atlantic City,1.0,1.0,699.65,"Atlantic City, Erbil",https://homele.com/properties/cozy-1-bedroom-apartment-in-atlantic-city-77589,"Apartment For Sale, located in Erbil, Atlantic City, with an area of 65m², the price is $41,000. - Building 21 Consists of: - 1 Bedroom - 1 Kitchen - 1 Living Room - 1 Bathroom - Floor number: G","['Parking Spaces', 'Security Staff', 'Playground', 'Market', 'Elevator', 'Medical Center']",Apartment,41000.0,Iraq,58.60072893589652,39,194,6,41,9,90,1,1,1,0,0,0,0,0,6
Internal View Apartment,1.0,1.0,914.93,"Roya Tower, Erbil",https://homele.com/properties/internal-view-apartment-77528,"Apartment For Sale, located in Erbil, Roya Tower, with an area of 85m², the price is $85,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 29",[],Apartment,85000.0,Iraq,92.90328221831179,35,171,3,23,1,2,0,0,0,0,0,0,0,0,0
Modern Apartment with 2 Bedrooms,2.0,2.0,1808.34,"Empire Wings, Erbil",https://homele.com/properties/modern-apartment-with-2-bedrooms-77487,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 168m², the price is $179,000. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 7","['Balcony', 'CCTV Security', '24hr Electricity', 'Bakery', 'Automotive Service', 'Basement']",Apartment,179000.0,Iraq,98.98581019056151,35,176,5,32,9,92,2,0,0,0,0,1,0,1,6
Internal View Apartment,2.0,2.0,1539.24,"Empire Square, Erbil",https://homele.com/properties/internal-view-apartment-77525,"Apartment For Sale, located in Erbil, Empire Square, with an area of 143m², the price is $157,300. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 13",[],Apartment,157300.0,Iraq,102.19329019516125,35,178,3,23,1,2,0,0,0,0,0,0,0,0,0
Cozy apartment in Empire Wings,1.0,1.0,990.28,"Empire Wings, Erbil",https://homele.com/properties/cozy-apartment-in-empire-wings-77522,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 92m², the price is $95,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 26",[],Apartment,95000.0,Iraq,95.93246354566385,35,173,5,30,1,2,0,0,0,0,0,0,0,0,0
1 Bed Apartment in Empire Wings,1.0,1.0,871.88,"Empire Wings, Erbil",https://homele.com/properties/1-bed-apartment-in-empire-wings-77523,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 81m², the price is $105,000. Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 27",[],Apartment,105000.0,Iraq,120.42941689223288,35,174,6,31,1,2,0,0,0,0,0,0,0,0,0
Cozy Home with 5 Bedrooms,5.0,2.0,2777.09,"Farmanbaran, Erbil",https://homele.com/properties/cozy-home-with-5-bedrooms-77507,"House For Sale, located in Erbil, Farmanbaran, with an area of 258m², the price is $138,000. Consists of: - 5 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms",[],House,138000.0,Iraq,49.69230381442445,34,169,5,25,1,2,0,0,0,0,0,0,0,0,0
Spacious House with 4 Bedrooms,4.0,3.0,2152.78,"Diyari City, Erbil",https://homele.com/properties/spacious-house-with-4-bedrooms-77506,"House For Sale, located in Erbil, Diyari City, with an area of 200m², the price is $145,000 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 2 Halls - 3 Bathrooms - Floor number: 2",[],House,145000.0,Iraq,67.35476918217374,40,201,5,30,1,2,0,0,0,0,0,0,0,0,0
One Floor House,3.0,2.0,1291.67,"Ibrahim Pasha, Sulaymaniyah",https://homele.com/properties/one-floor-house-77505,"House For Sale, located in Sulaymaniyah, Ibrahim Pasha, with an area of 120m², the price is $100,000 (Negotiable).",[],House,100000.0,Iraq,77.4191550473418,18,114,3,15,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment with 4 Bedrooms,4.0,3.0,2335.77,"Empire Square, Erbil",https://homele.com/properties/spacious-apartment-with-4-bedrooms-67873,"Apartment For Sale, located in Erbil, Empire Square, with an area of 217m², the price is $210,000 (Negotiable). - Dream City View. Consists of: - 4 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms - Floor number: 9",[],Apartment,210000.0,Iraq,89.90611233126549,40,209,5,34,1,2,0,0,0,0,0,0,0,0,0
Spacious House in Erbil with 6 Bedrooms,6.0,3.0,2152.78,"Havalan, Erbil",https://homele.com/properties/spacious-house-in-erbil-with-6-bedrooms-77503,"House For Sale, located in Erbil, Havalan, with an area of 200m², the price is $155,000 (Negotiable). Consists of: - 6 Bedrooms - 2 Kitchens - 1 Living Room - 2 Halls - 3 Bathrooms - Floor number: 2","['Parking Spaces', 'Storage Space', 'Basketball']",House,155000.0,Iraq,71.99992567749607,39,198,7,39,5,49,0,1,1,0,0,0,0,0,3
Spacious House in Italian Village 2,4.0,2.0,2583.34,"Italian village 2, Erbil",https://homele.com/properties/spacious-house-in-italian-village-2-66686,"House For Sale, located in Erbil, Italian village 2, with an area of 240m², the price is $275,000 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms - Floor number: 2",[],House,275000.0,Iraq,106.45133819009499,41,206,6,35,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment in Empire Square,2.0,1.0,1905.21,"Empire Square, Erbil",https://homele.com/properties/spacious-apartment-in-empire-square-67855,"Apartment For Sale, located in Erbil, Empire Square, with an area of 177m², the price is $172,500. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 9",[],Apartment,172500.0,Iraq,90.54120018265702,35,176,5,35,1,2,0,0,0,0,0,0,0,0,0
House Opposite Garden,4.0,4.0,1614.59,"Qarabw, Erbil",https://homele.com/properties/house-opposite-garden-77500,"House For Sale, located in Erbil, Qarabw, with an area of 150m², the price is $110,000 (Negotiable). Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 1 Hall - 4 Bathrooms - Floor number: 2",[],House,110000.0,Iraq,68.12875095225414,39,196,3,21,1,2,0,0,0,0,0,0,0,0,0
Elegant House with 4 Bedrooms,4.0,4.0,2152.78,"Diyari City, Erbil",https://homele.com/properties/elegant-house-with-4-bedrooms-55687,"House For Sale, located in Erbil, Diyari City, with an area of 200m², the price is $157,500. Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 2 Halls - 4 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', '24hr Electricity', 'Green Area', '24hr Water', 'Duct']",House,157500.0,Iraq,73.16121480132665,39,189,5,29,10,85,0,1,1,0,0,1,0,2,6
Garden View Apartment,3.0,3.0,2098.96,"Boulevard, Erbil",https://homele.com/properties/garden-view-apartment-77434,"Apartment For Sale, located in Erbil, Boulevard, with an area of 195m², the price is $225,000 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Hall - 3 Bathrooms - Floor number: 4",[],Apartment,225000.0,Iraq,107.19594465830697,35,186,3,21,1,2,0,0,0,0,0,0,0,0,0
Furnished Apartment For Sale,2.0,1.0,1194.79,"Peshang Towers, Erbil",https://homele.com/properties/furnished-apartment-for-sale-68008,"Furnished Apartment For Sale, located in Erbil, Peshang Towers, with an area of 111m², the price is $57,500 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 4",[],Apartment,57500.0,Iraq,48.12561203223998,37,199,4,28,1,2,0,0,0,0,0,0,0,0,0
Spacious House with 3 Bedrooms,3.0,2.0,1399.31,"Galawezh, Erbil",https://homele.com/properties/spacious-house-with-3-bedrooms-77499,"House For Sale, located in Erbil, Galawezh, with an area of 130m², the price is $90,000 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces']",House,90000.0,Iraq,64.31741358240848,39,196,5,30,3,29,0,1,1,0,0,1,0,0,2
Old House,2.0,1.0,3229.17,"Twy malik, Sulaymaniyah",https://homele.com/properties/old-house-77498,"House For Sale, located in Sulaymaniyah, Twy malik, with an area of 300m², the price is $220,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 1 Bathroom",[],House,220000.0,Iraq,68.12896193139413,36,186,2,9,1,2,0,0,0,0,0,0,0,0,0
Furnished House For Sale,4.0,3.0,1345.49,"Roshnbiri 1, Erbil",https://homele.com/properties/furnished-house-for-sale-77479,"Furnished House For Sale, located in Erbil, Roshnbiri 1, with an area of 125m², the price is $92,000 (Negotiable). Consists of: - 4 Bedrooms - 2 Kitchens - 2 Living Rooms - 1 Hall - 3 Bathrooms - Floor number: 2","['Balcony', '24hr Electricity', 'Air Conditioners Installed', 'Bakery', 'Barber', 'Bed']",House,92000.0,Iraq,68.37657656318515,41,211,4,24,9,88,0,0,0,0,0,1,0,1,6
Spacious Modern Apartment in Erbil,2.0,2.0,1668.4,"Mini Slava, Erbil",https://homele.com/properties/spacious-modern-apartment-in-erbil-74032,"Apartment For Sale, located in Erbil, Mini Slava, with an area of 155m², the price is $130,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 15",[],Apartment,130000.0,Iraq,77.91896427715176,36,188,5,34,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment with 2 Bedrooms in Erbil,2.0,2.0,1808.34,"Empire Wings, Erbil",https://homele.com/properties/spacious-apartment-with-2-bedrooms-in-erbil-77483,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 168m², the price is $160,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 18","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Playground']",Apartment,160000.0,Iraq,88.47893648318347,36,190,7,43,10,98,2,1,1,0,0,1,0,1,6
"Residential Plot For Sale, Baghlumnara section (5000)",3.0,2.0,3229.17,"Baghlumnara, Erbil",https://homele.com/properties/residential-plot-for-sale-baghlumnara-section-5000-77494,"Residential Plot For Sale, located in Erbil, Baghlumnara section (5000), with an area of 300m², the price is $43,000.",[],Residential Plot,43000.0,Iraq,13.316115286590671,19,117,7,53,1,2,0,0,0,0,0,0,0,0,0
Spacious Apartment in Rami Towers,2.0,2.0,1829.86,"Rami Towers, Erbil",https://homele.com/properties/spacious-apartment-in-rami-towers-77488,"Apartment For Sale, located in Erbil, Rami Towers, with an area of 170m², the price is $122,000 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 14","['Balcony', 'Parking Spaces', 'Electricity Generator', 'CCTV Security', 'Security Staff', '24hr Electricity']",Apartment,122000.0,Iraq,66.67176723902375,36,189,5,33,11,109,2,1,1,0,0,1,0,1,6
Spacious Family Home in Aram Village 2,4.0,3.0,2970.84,"Aram Village 2, Erbil",https://homele.com/properties/spacious-family-home-in-aram-village-2-77478,"House For Sale, located in Erbil, Aram Village 2, with an area of 276m², the price is $265,000. Consists of: - 4 Bedrooms - 2 Kitchens - 1 Living Room - 2 Halls - 3 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Green Area']",House,265000.0,Iraq,89.20036084070499,40,192,7,38,11,98,2,1,1,0,0,1,0,1,6
Elegant House with Multiple Rooms,5.0,5.0,3713.55,"Aram Village 2, Erbil",https://homele.com/properties/elegant-house-with-multiple-rooms-77476,"House For Sale, located in Erbil, Aram Village 2, with an area of 345m², the price is $420,000. Consists of: - 5 Bedrooms - 2 Kitchens - 1 Living Room - 2 Halls - 5 Bathrooms - Floor number: 2","['Balcony', 'Parking Spaces', 'Security Staff', '24hr Electricity', 'Green Area', '24hr Water']",House,420000.0,Iraq,113.09932544330896,40,192,5,33,11,95,1,1,1,0,0,1,0,2,6
Erbil Apartment with 1 Bedroom,1.0,1.0,936.46,"MRF Quattro Towers, Erbil",https://homele.com/properties/erbil-apartment-with-1-bedroom-59606,"Apartment For Sale, located in Erbil, MRF Quattro Towers, with an area of 87m², the price is $92,500 (Negotiable). Consists of: - 1 Bedroom - 1 Kitchen - 1 Hall - 1 Bathroom - Floor number: 5","['Balcony', '24hr Electricity', 'Air Conditioners Installed', 'Barber', '24hr Water']",Apartment,92500.0,Iraq,98.77624244495226,37,191,5,30,9,85,0,0,0,0,0,1,0,2,5
Luxurious 2-Bedroom Apartment in Empire Wings,2.0,2.0,2088.2,"Empire Wings, Erbil",https://homele.com/properties/luxurious-2-bedroom-apartment-in-empire-wings-69690,"Apartment For Sale, located in Erbil, Empire Wings, with an area of 194m², the price is $192,500. Consists of: - 2 Bedrooms - 1 Kitchen - 1 Living Room - 2 Bathrooms - Floor number: 15","['Balcony', 'Parking Spaces', 'Security Staff', '24hr Electricity', '24hr Water', 'Separate kitchen']",Apartment,192500.0,Iraq,92.1846566420841,36,184,6,45,11,101,1,1,1,0,1,1,0,2,6
Modern Home with 4 Bedrooms,4.0,4.0,2583.34,"Diplomati Safiran, Erbil",https://homele.com/properties/modern-home-with-4-bedrooms-77469,"House For Sale, located in Erbil, Diplomati Safiran, with an area of 240m², the price is $247,500 (Negotiable). Consists of: - 4 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 4 Bathrooms - Floor number: 2",[],House,247500.0,Iraq,95.80620437108549,40,206,5,27,1,2,0,0,0,0,0,0,0,0,0
Modern 2 Bedrooms Living Space,2.0,2.0,1506.95,"Candle Residence, Erbil",https://homele.com/properties/modern-2-bedrooms-living-space-59104,"Apartment For Sale, located in Erbil, Candle Residence, with an area of 140m², the price is $157,080 (Negotiable). Consists of: - 2 Bedrooms - 1 Kitchen - 1 Hall - 2 Bathrooms - Floor number: 7","['Balcony', 'Parking Spaces', 'CCTV Security', 'Security Staff', '24hr Electricity', 'Internet']",Apartment,157080.0,Iraq,104.23703507083844,36,193,5,30,10,96,2,1,1,0,0,1,0,2,6
Cozy Family Home in Ozal City,3.0,2.0,1851.39,"Ozal City, Erbil",https://homele.com/properties/cozy-family-home-in-ozal-city-77464,"House For Sale, located in Erbil, Ozal City, with an area of 172m², the price is $71,000 (Negotiable). Consists of: - 3 Bedrooms - 1 Kitchen - 1 Living Room - 1 Hall - 2 Bathrooms",[],House,71000.0,Iraq,38.34956438135671,36,179,6,29,1,2,0,0,0,0,0,0,0,0,0
